Yardline,Quarter,Yds_to_go,Time_remaining,Wind_speed,Timeouts,Score_differential,Offense_strength,Opp_defense_strength
38.0,3.0,4.0,1308.0,16.0,3.0,18.0,0.1788138703019205,-0.0075832932125213
43.0,3.0,9.0,1308.0,16.0,3.0,18.0,0.1788138703019205,-0.0075832932125213
57.0,3.0,8.0,1100.0,16.0,3.0,18.0,0.1788138703019205,-0.0075832932125213
70.0,4.0,2.0,33.0,16.0,2.0,25.0,0.1788138703019205,-0.0075832932125213
46.0,2.0,7.0,2655.0,12.0,3.0,7.0,0.1788138703019205,0.0108895288197452
51.0,3.0,2.0,1597.0,12.0,3.0,21.0,0.1788138703019205,0.0108895288197452
69.0,3.0,9.0,1054.0,12.0,3.0,14.0,0.1788138703019205,0.0108895288197452
60.0,4.0,1.0,659.0,12.0,3.0,14.0,0.1788138703019205,0.0108895288197452
55.0,4.0,10.0,530.0,12.0,3.0,14.0,0.1788138703019205,0.0108895288197452
8.0,2.0,8.0,2026.0,4.0,2.0,-7.0,0.1788138703019205,0.0022534434625669
29.0,3.0,12.0,1491.0,4.0,3.0,-11.0,0.1788138703019205,0.0022534434625669
61.0,4.0,1.0,610.0,4.0,3.0,-5.0,0.1788138703019205,0.0022534434625669
34.0,1.0,22.0,2923.0,8.0,3.0,-7.0,0.0243494798961783,0.0150480318158651
31.0,2.0,24.0,1835.0,8.0,2.0,7.0,0.0243494798961783,0.0150480318158651
67.0,3.0,10.0,1285.0,8.0,3.0,8.0,0.0243494798961783,0.0150480318158651
59.0,4.0,4.0,447.0,8.0,3.0,15.0,0.0243494798961783,0.0150480318158651
62.0,4.0,3.0,93.0,8.0,3.0,2.0,0.0243494798961783,0.0150480318158651
73.0,1.0,7.0,3171.0,3.0,3.0,0.0,0.0243494798961783,0.0549371281709241
25.0,1.0,7.0,2890.0,3.0,3.0,0.0,0.0243494798961783,0.0549371281709241
76.0,2.0,8.0,2700.0,3.0,3.0,3.0,0.0243494798961783,0.0549371281709241
85.0,2.0,4.0,2216.0,3.0,3.0,10.0,0.0243494798961783,0.0549371281709241
87.0,2.0,1.0,1920.0,3.0,3.0,10.0,0.0243494798961783,0.0549371281709241
91.0,2.0,5.0,1920.0,3.0,3.0,10.0,0.0243494798961783,0.0549371281709241
68.0,2.0,4.0,1810.0,3.0,1.0,7.0,0.0243494798961783,0.0549371281709241
14.0,3.0,14.0,1649.0,3.0,3.0,7.0,0.0243494798961783,0.0549371281709241
2.0,3.0,2.0,1513.0,3.0,2.0,10.0,0.0243494798961783,0.0549371281709241
66.0,1.0,3.0,2815.0,4.0,3.0,0.0,0.0243494798961783,0.059913396982174
2.0,2.0,2.0,1890.0,4.0,3.0,-7.0,0.0243494798961783,0.059913396982174
60.0,3.0,10.0,1127.0,4.0,3.0,0.0,0.0243494798961783,0.059913396982174
23.0,4.0,13.0,584.0,4.0,3.0,-7.0,0.0243494798961783,0.059913396982174
68.0,4.0,9.0,272.0,4.0,3.0,-7.0,0.0243494798961783,0.059913396982174
79.0,2.0,15.0,2218.0,10.0,3.0,1.0,0.0243494798961783,0.0060429306748603
59.0,2.0,1.0,1981.0,10.0,3.0,-6.0,0.0243494798961783,0.0060429306748603
14.0,3.0,5.0,1346.0,10.0,3.0,-17.0,0.0243494798961783,0.0060429306748603
76.0,4.0,2.0,867.0,10.0,3.0,-17.0,0.0243494798961783,0.0060429306748603
62.0,4.0,3.0,753.0,10.0,3.0,-24.0,0.0243494798961783,0.0060429306748603
35.0,4.0,5.0,618.0,10.0,3.0,-24.0,0.0243494798961783,0.0060429306748603
9.0,1.0,3.0,2821.0,2.0,3.0,-7.0,0.0243494798961783,0.1104364667509515
89.0,2.0,24.0,2386.0,2.0,3.0,-7.0,0.0243494798961783,0.1104364667509515
94.0,2.0,29.0,2373.0,2.0,3.0,-7.0,0.0243494798961783,0.1104364667509515
63.0,2.0,9.0,2051.0,2.0,2.0,-14.0,0.0243494798961783,0.1104364667509515
72.0,3.0,2.0,1478.0,2.0,3.0,-28.0,0.0243494798961783,0.1104364667509515
77.0,3.0,7.0,1475.0,2.0,3.0,-28.0,0.0243494798961783,0.1104364667509515
62.0,4.0,7.0,546.0,2.0,3.0,-34.0,0.0243494798961783,0.1104364667509515
19.0,1.0,14.0,3146.0,15.0,3.0,0.0,0.0243494798961783,0.1201356873603659
34.0,2.0,3.0,2656.0,15.0,2.0,3.0,0.0243494798961783,0.1201356873603659
53.0,2.0,8.0,2110.0,15.0,1.0,0.0,0.0243494798961783,0.1201356873603659
1.0,2.0,1.0,1812.0,15.0,0.0,0.0,0.0243494798961783,0.1201356873603659
71.0,3.0,1.0,1439.0,15.0,3.0,-14.0,0.0243494798961783,0.1201356873603659
51.0,4.0,12.0,511.0,15.0,3.0,-14.0,0.0243494798961783,0.1201356873603659
15.0,4.0,10.0,231.0,15.0,3.0,-14.0,0.0243494798961783,0.1201356873603659
73.0,4.0,6.0,54.0,15.0,0.0,-14.0,0.0243494798961783,0.1201356873603659
58.0,4.0,6.0,28.0,15.0,0.0,-14.0,0.0243494798961783,0.1201356873603659
